date,GDP per Capita,City,Year,Month
2001-08-01,29236.25,Little Rock,2001,8
2001-09-01,29292.0,Little Rock,2001,9
2001-10-01,29347.75,Little Rock,2001,10
2001-11-01,29403.5,Little Rock,2001,11
2001-12-01,29459.25,Little Rock,2001,12
2002-01-01,29515.0,Little Rock,2002,1
2002-02-01,29629.75,Little Rock,2002,2
2002-03-01,29744.5,Little Rock,2002,3
2002-04-01,29859.25,Little Rock,2002,4
2002-05-01,29974.0,Little Rock,2002,5
2002-06-01,30088.75,Little Rock,2002,6
2002-07-01,30203.5,Little Rock,2002,7
2002-08-01,30318.25,Little Rock,2002,8
2002-09-01,30433.0,Little Rock,2002,9
2002-10-01,30547.75,Little Rock,2002,10
2002-11-01,30662.5,Little Rock,2002,11
2002-12-01,30777.25,Little Rock,2002,12
2003-01-01,30892.0,Little Rock,2003,1
2003-02-01,30995.666666666668,Little Rock,2003,2
2003-03-01,31099.333333333332,Little Rock,2003,3
2003-04-01,31203.0,Little Rock,2003,4
2003-05-01,31306.666666666668,Little Rock,2003,5
2003-06-01,31410.333333333332,Little Rock,2003,6
2003-07-01,31514.0,Little Rock,2003,7
2003-08-01,31617.666666666668,Little Rock,2003,8
2003-09-01,31721.333333333332,Little Rock,2003,9
2003-10-01,31825.0,Little Rock,2003,10
2003-11-01,31928.666666666668,Little Rock,2003,11
2003-12-01,32032.333333333332,Little Rock,2003,12
2004-01-01,32136.0,Little Rock,2004,1
2004-02-01,32279.75,Little Rock,2004,2
2004-03-01,32423.5,Little Rock,2004,3
2004-04-01,32567.25,Little Rock,2004,4
2004-05-01,32711.0,Little Rock,2004,5
2004-06-01,32854.75,Little Rock,2004,6
2004-07-01,32998.5,Little Rock,2004,7
2004-08-01,33142.25,Little Rock,2004,8
2004-09-01,33286.0,Little Rock,2004,9
2004-10-01,33429.75,Little Rock,2004,10
2004-11-01,33573.5,Little Rock,2004,11
2004-12-01,33717.25,Little Rock,2004,12
2005-01-01,33861.0,Little Rock,2005,1
2005-02-01,33962.333333333336,Little Rock,2005,2
2005-03-01,34063.666666666664,Little Rock,2005,3
2005-04-01,34165.0,Little Rock,2005,4
2005-05-01,34266.333333333336,Little Rock,2005,5
2005-06-01,34367.666666666664,Little Rock,2005,6
2005-07-01,34469.0,Little Rock,2005,7
2005-08-01,34570.333333333336,Little Rock,2005,8
2005-09-01,34671.666666666664,Little Rock,2005,9
2005-10-01,34773.0,Little Rock,2005,10
2005-11-01,34874.333333333336,Little Rock,2005,11
2005-12-01,34975.666666666664,Little Rock,2005,12
2006-01-01,35077.0,Little Rock,2006,1
2006-02-01,35242.083333333336,Little Rock,2006,2
2006-03-01,35407.166666666664,Little Rock,2006,3
2006-04-01,35572.25,Little Rock,2006,4
2006-05-01,35737.333333333336,Little Rock,2006,5
2006-06-01,35902.416666666664,Little Rock,2006,6
2006-07-01,36067.5,Little Rock,2006,7
2006-08-01,36232.583333333336,Little Rock,2006,8
2006-09-01,36397.666666666664,Little Rock,2006,9
2006-10-01,36562.75,Little Rock,2006,10
2006-11-01,36727.833333333336,Little Rock,2006,11
2006-12-01,36892.916666666664,Little Rock,2006,12
2007-01-01,37058.0,Little Rock,2007,1
2007-02-01,37094.583333333336,Little Rock,2007,2
2007-03-01,37131.166666666664,Little Rock,2007,3
2007-04-01,37167.75,Little Rock,2007,4
2007-05-01,37204.333333333336,Little Rock,2007,5
2007-06-01,37240.916666666664,Little Rock,2007,6
2007-07-01,37277.5,Little Rock,2007,7
2007-08-01,37314.083333333336,Little Rock,2007,8
2007-09-01,37350.666666666664,Little Rock,2007,9
2007-10-01,37387.25,Little Rock,2007,10
2007-11-01,37423.833333333336,Little Rock,2007,11
2007-12-01,37460.416666666664,Little Rock,2007,12
2008-01-01,37497.0,Little Rock,2008,1
2008-02-01,37453.833333333336,Little Rock,2008,2
2008-03-01,37410.666666666664,Little Rock,2008,3
2008-04-01,37367.5,Little Rock,2008,4
2008-05-01,37324.333333333336,Little Rock,2008,5
2008-06-01,37281.166666666664,Little Rock,2008,6
2008-07-01,37238.0,Little Rock,2008,7
2008-08-01,37194.833333333336,Little Rock,2008,8
2008-09-01,37151.666666666664,Little Rock,2008,9
2008-10-01,37108.5,Little Rock,2008,10
2008-11-01,37065.333333333336,Little Rock,2008,11
2008-12-01,37022.166666666664,Little Rock,2008,12
2009-01-01,36979.0,Little Rock,2009,1
2009-02-01,37008.416666666664,Little Rock,2009,2
2009-03-01,37037.833333333336,Little Rock,2009,3
2009-04-01,37067.25,Little Rock,2009,4
2009-05-01,37096.666666666664,Little Rock,2009,5
2009-06-01,37126.083333333336,Little Rock,2009,6
2009-07-01,37155.5,Little Rock,2009,7
2009-08-01,37184.916666666664,Little Rock,2009,8
2009-09-01,37214.333333333336,Little Rock,2009,9
2009-10-01,37243.75,Little Rock,2009,10
2009-11-01,37273.166666666664,Little Rock,2009,11
2009-12-01,37302.583333333336,Little Rock,2009,12
2010-01-01,37332.0,Little Rock,2010,1
2010-02-01,37440.916666666664,Little Rock,2010,2
2010-03-01,37549.833333333336,Little Rock,2010,3
2010-04-01,37658.75,Little Rock,2010,4
2010-05-01,37767.666666666664,Little Rock,2010,5
2010-06-01,37876.583333333336,Little Rock,2010,6
2010-07-01,37985.5,Little Rock,2010,7
2010-08-01,38094.416666666664,Little Rock,2010,8
2010-09-01,38203.333333333336,Little Rock,2010,9
2010-10-01,38312.25,Little Rock,2010,10
2010-11-01,38421.166666666664,Little Rock,2010,11
2010-12-01,38530.083333333336,Little Rock,2010,12
2000-01-01,53493.0,Madison,2000,1
2000-02-01,53602.0,Madison,2000,2
2000-03-01,53711.0,Madison,2000,3
2000-04-01,53820.0,Madison,2000,4
2000-05-01,53929.0,Madison,2000,5
2000-06-01,54038.0,Madison,2000,6
2000-07-01,54147.0,Madison,2000,7
2000-08-01,54256.0,Madison,2000,8
2000-09-01,54365.0,Madison,2000,9
2000-10-01,54474.0,Madison,2000,10
2000-11-01,54583.0,Madison,2000,11
2000-12-01,54692.0,Madison,2000,12
2001-01-01,54801.0,Madison,2001,1
2001-02-01,54910.0,Madison,2001,2
2001-03-01,55019.0,Madison,2001,3
2001-04-01,55128.0,Madison,2001,4
2001-05-01,55237.0,Madison,2001,5
2001-06-01,55346.0,Madison,2001,6
2001-07-01,55455.0,Madison,2001,7
2001-08-01,55564.0,Madison,2001,8
2001-09-01,55673.0,Madison,2001,9
2001-10-01,55782.0,Madison,2001,10
2001-11-01,55891.0,Madison,2001,11
2001-12-01,56000.0,Madison,2001,12
2002-01-01,56109.0,Madison,2002,1
2002-02-01,56174.583333333336,Madison,2002,2
2002-03-01,56240.166666666664,Madison,2002,3
2002-04-01,56305.75,Madison,2002,4
2002-05-01,56371.333333333336,Madison,2002,5
2002-06-01,56436.916666666664,Madison,2002,6
2002-07-01,56502.5,Madison,2002,7
2002-08-01,56568.083333333336,Madison,2002,8
2002-09-01,56633.666666666664,Madison,2002,9
2002-10-01,56699.25,Madison,2002,10
2002-11-01,56764.833333333336,Madison,2002,11
2002-12-01,56830.416666666664,Madison,2002,12
2003-01-01,56896.0,Madison,2003,1
2003-02-01,57042.083333333336,Madison,2003,2
2003-03-01,57188.166666666664,Madison,2003,3
2003-04-01,57334.25,Madison,2003,4
2003-05-01,57480.333333333336,Madison,2003,5
2003-06-01,57626.416666666664,Madison,2003,6
2003-07-01,57772.5,Madison,2003,7
2003-08-01,57918.583333333336,Madison,2003,8
2003-09-01,58064.666666666664,Madison,2003,9
2003-10-01,58210.75,Madison,2003,10
2003-11-01,58356.833333333336,Madison,2003,11
2003-12-01,58502.916666666664,Madison,2003,12
2004-01-01,58649.0,Madison,2004,1
2004-02-01,58763.75,Madison,2004,2
2004-03-01,58878.5,Madison,2004,3
2004-04-01,58993.25,Madison,2004,4
2004-05-01,59108.0,Madison,2004,5
2004-06-01,59222.75,Madison,2004,6
2004-07-01,59337.5,Madison,2004,7
2004-08-01,59452.25,Madison,2004,8
2004-09-01,59567.0,Madison,2004,9
2004-10-01,59681.75,Madison,2004,10
2004-11-01,59796.5,Madison,2004,11
2004-12-01,59911.25,Madison,2004,12
2005-01-01,60026.0,Madison,2005,1
2005-02-01,60037.166666666664,Madison,2005,2
2005-03-01,60048.333333333336,Madison,2005,3
2005-04-01,60059.5,Madison,2005,4
2005-05-01,60070.666666666664,Madison,2005,5
2005-06-01,60081.833333333336,Madison,2005,6
2005-07-01,60093.0,Madison,2005,7
2005-08-01,60104.166666666664,Madison,2005,8
2005-09-01,60115.333333333336,Madison,2005,9
2005-10-01,60126.5,Madison,2005,10
2005-11-01,60137.666666666664,Madison,2005,11
2005-12-01,60148.833333333336,Madison,2005,12
2006-01-01,60160.0,Madison,2006,1
2006-02-01,60216.666666666664,Madison,2006,2
2006-03-01,60273.333333333336,Madison,2006,3
2006-04-01,60330.0,Madison,2006,4
2006-05-01,60386.666666666664,Madison,2006,5
2006-06-01,60443.333333333336,Madison,2006,6
2006-07-01,60500.0,Madison,2006,7
2006-08-01,60556.666666666664,Madison,2006,8
2006-09-01,60613.333333333336,Madison,2006,9
2006-10-01,60670.0,Madison,2006,10
2006-11-01,60726.666666666664,Madison,2006,11
2006-12-01,60783.333333333336,Madison,2006,12
2007-01-01,60840.0,Madison,2007,1
2007-02-01,60731.75,Madison,2007,2
2007-03-01,60623.5,Madison,2007,3
2007-04-01,60515.25,Madison,2007,4
2007-05-01,60407.0,Madison,2007,5
2007-06-01,60298.75,Madison,2007,6
2007-07-01,60190.5,Madison,2007,7
2007-08-01,60082.25,Madison,2007,8
2007-09-01,59974.0,Madison,2007,9
2007-10-01,59865.75,Madison,2007,10
2007-11-01,59757.5,Madison,2007,11
2007-12-01,59649.25,Madison,2007,12
2008-01-01,59541.0,Madison,2008,1
2008-02-01,59476.083333333336,Madison,2008,2
2008-03-01,59411.166666666664,Madison,2008,3
2008-04-01,59346.25,Madison,2008,4
2008-05-01,59281.333333333336,Madison,2008,5
2008-06-01,59216.416666666664,Madison,2008,6
2008-07-01,59151.5,Madison,2008,7
2008-08-01,59086.583333333336,Madison,2008,8
2008-09-01,59021.666666666664,Madison,2008,9
2008-10-01,58956.75,Madison,2008,10
2008-11-01,58891.833333333336,Madison,2008,11
2008-12-01,58826.916666666664,Madison,2008,12
2009-01-01,58762.0,Madison,2009,1
2009-02-01,58802.333333333336,Madison,2009,2
2009-03-01,58842.666666666664,Madison,2009,3
2009-04-01,58883.0,Madison,2009,4
2009-05-01,58923.333333333336,Madison,2009,5
2009-06-01,58963.666666666664,Madison,2009,6
2009-07-01,59004.0,Madison,2009,7
2009-08-01,59044.333333333336,Madison,2009,8
2009-09-01,59084.666666666664,Madison,2009,9
2009-10-01,59125.0,Madison,2009,10
2009-11-01,59165.333333333336,Madison,2009,11
2009-12-01,59205.666666666664,Madison,2009,12
2010-01-01,59246.0,Madison,2010,1
2010-02-01,59299.5,Madison,2010,2
2010-03-01,59353.0,Madison,2010,3
2010-04-01,59406.5,Madison,2010,4
2010-05-01,59460.0,Madison,2010,5
2010-06-01,59513.5,Madison,2010,6
2010-07-01,59567.0,Madison,2010,7
2010-08-01,59620.5,Madison,2010,8
2010-09-01,59674.0,Madison,2010,9
2010-10-01,59727.5,Madison,2010,10
2010-11-01,59781.0,Madison,2010,11
2010-12-01,59834.5,Madison,2010,12
2000-01-01,26483.0,Montgomery,2000,1
2000-02-01,26498.25,Montgomery,2000,2
2000-03-01,26513.5,Montgomery,2000,3
2000-04-01,26528.75,Montgomery,2000,4
2000-05-01,26544.0,Montgomery,2000,5
2000-06-01,26559.25,Montgomery,2000,6
2000-07-01,26574.5,Montgomery,2000,7
2000-08-01,26589.75,Montgomery,2000,8
2000-09-01,26605.0,Montgomery,2000,9
2000-10-01,26620.25,Montgomery,2000,10
2000-11-01,26635.5,Montgomery,2000,11
2000-12-01,26650.75,Montgomery,2000,12
2001-01-01,26666.0,Montgomery,2001,1
2001-02-01,26755.833333333332,Montgomery,2001,2
2001-03-01,26845.666666666668,Montgomery,2001,3
2001-04-01,26935.5,Montgomery,2001,4
2001-05-01,27025.333333333332,Montgomery,2001,5
2001-06-01,27115.166666666668,Montgomery,2001,6
2001-07-01,27205.0,Montgomery,2001,7
2001-08-01,27294.833333333332,Montgomery,2001,8
2001-09-01,27384.666666666668,Montgomery,2001,9
2001-10-01,27474.5,Montgomery,2001,10
2001-11-01,27564.333333333332,Montgomery,2001,11
2001-12-01,27654.166666666668,Montgomery,2001,12
2002-01-01,27744.0,Montgomery,2002,1
2002-02-01,27853.916666666668,Montgomery,2002,2
2002-03-01,27963.833333333332,Montgomery,2002,3
2002-04-01,28073.75,Montgomery,2002,4
2002-05-01,28183.666666666668,Montgomery,2002,5
2002-06-01,28293.583333333332,Montgomery,2002,6
2002-07-01,28403.5,Montgomery,2002,7
2002-08-01,28513.416666666668,Montgomery,2002,8
2002-09-01,28623.333333333332,Montgomery,2002,9
2002-10-01,28733.25,Montgomery,2002,10
2002-11-01,28843.166666666668,Montgomery,2002,11
2002-12-01,28953.083333333332,Montgomery,2002,12
2003-01-01,29063.0,Montgomery,2003,1
2003-02-01,29206.416666666668,Montgomery,2003,2
2003-03-01,29349.833333333332,Montgomery,2003,3
2003-04-01,29493.25,Montgomery,2003,4
2003-05-01,29636.666666666668,Montgomery,2003,5
2003-06-01,29780.083333333332,Montgomery,2003,6
2003-07-01,29923.5,Montgomery,2003,7
2003-08-01,30066.916666666668,Montgomery,2003,8
2003-09-01,30210.333333333332,Montgomery,2003,9
2003-10-01,30353.75,Montgomery,2003,10
2003-11-01,30497.166666666668,Montgomery,2003,11
2003-12-01,30640.583333333332,Montgomery,2003,12
2004-01-01,30784.0,Montgomery,2004,1
2004-02-01,30875.666666666668,Montgomery,2004,2
2004-03-01,30967.333333333332,Montgomery,2004,3
2004-04-01,31059.0,Montgomery,2004,4
2004-05-01,31150.666666666668,Montgomery,2004,5
2004-06-01,31242.333333333332,Montgomery,2004,6
2004-07-01,31334.0,Montgomery,2004,7
2004-08-01,31425.666666666668,Montgomery,2004,8
2004-09-01,31517.333333333332,Montgomery,2004,9
2004-10-01,31609.0,Montgomery,2004,10
2004-11-01,31700.666666666668,Montgomery,2004,11
2004-12-01,31792.333333333332,Montgomery,2004,12
2005-01-01,31884.0,Montgomery,2005,1
2005-02-01,31983.083333333332,Montgomery,2005,2
2005-03-01,32082.166666666668,Montgomery,2005,3
2005-04-01,32181.25,Montgomery,2005,4
2005-05-01,32280.333333333332,Montgomery,2005,5
2005-06-01,32379.416666666668,Montgomery,2005,6
2005-07-01,32478.5,Montgomery,2005,7
2005-08-01,32577.583333333332,Montgomery,2005,8
2005-09-01,32676.666666666668,Montgomery,2005,9
2005-10-01,32775.75,Montgomery,2005,10
2005-11-01,32874.833333333336,Montgomery,2005,11
2005-12-01,32973.916666666664,Montgomery,2005,12
2006-01-01,33073.0,Montgomery,2006,1
2006-02-01,33144.916666666664,Montgomery,2006,2
2006-03-01,33216.833333333336,Montgomery,2006,3
2006-04-01,33288.75,Montgomery,2006,4
2006-05-01,33360.666666666664,Montgomery,2006,5
2006-06-01,33432.583333333336,Montgomery,2006,6
2006-07-01,33504.5,Montgomery,2006,7
2006-08-01,33576.416666666664,Montgomery,2006,8
2006-09-01,33648.333333333336,Montgomery,2006,9
2006-10-01,33720.25,Montgomery,2006,10
2006-11-01,33792.166666666664,Montgomery,2006,11
2006-12-01,33864.083333333336,Montgomery,2006,12
2007-01-01,33936.0,Montgomery,2007,1
2007-02-01,33998.833333333336,Montgomery,2007,2
2007-03-01,34061.666666666664,Montgomery,2007,3
2007-04-01,34124.5,Montgomery,2007,4
2007-05-01,34187.333333333336,Montgomery,2007,5
2007-06-01,34250.166666666664,Montgomery,2007,6
2007-07-01,34313.0,Montgomery,2007,7
2007-08-01,34375.833333333336,Montgomery,2007,8
2007-09-01,34438.666666666664,Montgomery,2007,9
2007-10-01,34501.5,Montgomery,2007,10
2007-11-01,34564.333333333336,Montgomery,2007,11
2007-12-01,34627.166666666664,Montgomery,2007,12
2008-01-01,34690.0,Montgomery,2008,1
2008-02-01,34658.583333333336,Montgomery,2008,2
2008-03-01,34627.166666666664,Montgomery,2008,3
2008-04-01,34595.75,Montgomery,2008,4
2008-05-01,34564.333333333336,Montgomery,2008,5
2008-06-01,34532.916666666664,Montgomery,2008,6
2008-07-01,34501.5,Montgomery,2008,7
2008-08-01,34470.083333333336,Montgomery,2008,8
2008-09-01,34438.666666666664,Montgomery,2008,9
2008-10-01,34407.25,Montgomery,2008,10
2008-11-01,34375.833333333336,Montgomery,2008,11
2008-12-01,34344.416666666664,Montgomery,2008,12
2009-01-01,34313.0,Montgomery,2009,1
2009-02-01,34364.25,Montgomery,2009,2
2009-03-01,34415.5,Montgomery,2009,3
2009-04-01,34466.75,Montgomery,2009,4
2009-05-01,34518.0,Montgomery,2009,5
2009-06-01,34569.25,Montgomery,2009,6
2009-07-01,34620.5,Montgomery,2009,7
2009-08-01,34671.75,Montgomery,2009,8
2009-09-01,34723.0,Montgomery,2009,9
2009-10-01,34774.25,Montgomery,2009,10
2009-11-01,34825.5,Montgomery,2009,11
2009-12-01,34876.75,Montgomery,2009,12
2010-01-01,34928.0,Montgomery,2010,1
2010-02-01,35034.416666666664,Montgomery,2010,2
2010-03-01,35140.833333333336,Montgomery,2010,3
2010-04-01,35247.25,Montgomery,2010,4
2010-05-01,35353.666666666664,Montgomery,2010,5
2010-06-01,35460.083333333336,Montgomery,2010,6
2010-07-01,35566.5,Montgomery,2010,7
2010-08-01,35672.916666666664,Montgomery,2010,8
2010-09-01,35779.333333333336,Montgomery,2010,9
2010-10-01,35885.75,Montgomery,2010,10
2010-11-01,35992.166666666664,Montgomery,2010,11
2010-12-01,36098.583333333336,Montgomery,2010,12
2000-01-01,29002.0,Montpelier,2000,1
2000-02-01,29143.833333333332,Montpelier,2000,2
2000-03-01,29285.666666666668,Montpelier,2000,3
2000-04-01,29427.5,Montpelier,2000,4
2000-05-01,29569.333333333332,Montpelier,2000,5
2000-06-01,29711.166666666668,Montpelier,2000,6
2000-07-01,29853.0,Montpelier,2000,7
2000-08-01,29994.833333333332,Montpelier,2000,8
2000-09-01,30136.666666666668,Montpelier,2000,9
2000-10-01,30278.5,Montpelier,2000,10
2000-11-01,30420.333333333332,Montpelier,2000,11
2000-12-01,30562.166666666668,Montpelier,2000,12
2001-01-01,30704.0,Montpelier,2001,1
2001-02-01,30744.833333333332,Montpelier,2001,2
2001-03-01,30785.666666666668,Montpelier,2001,3
2001-04-01,30826.5,Montpelier,2001,4
2001-05-01,30867.333333333332,Montpelier,2001,5
2001-06-01,30908.166666666668,Montpelier,2001,6
2001-07-01,30949.0,Montpelier,2001,7
2001-08-01,30989.833333333332,Montpelier,2001,8
2001-09-01,31030.666666666668,Montpelier,2001,9
2001-10-01,31071.5,Montpelier,2001,10
2001-11-01,31112.333333333332,Montpelier,2001,11
2001-12-01,31153.166666666668,Montpelier,2001,12
2002-01-01,31194.0,Montpelier,2002,1
2002-02-01,31284.666666666668,Montpelier,2002,2
2002-03-01,31375.333333333332,Montpelier,2002,3
2002-04-01,31466.0,Montpelier,2002,4
2002-05-01,31556.666666666668,Montpelier,2002,5
2002-06-01,31647.333333333332,Montpelier,2002,6
2002-07-01,31738.0,Montpelier,2002,7
2002-08-01,31828.666666666668,Montpelier,2002,8
2002-09-01,31919.333333333332,Montpelier,2002,9
2002-10-01,32010.0,Montpelier,2002,10
2002-11-01,32100.666666666668,Montpelier,2002,11
2002-12-01,32191.333333333332,Montpelier,2002,12
2003-01-01,32282.0,Montpelier,2003,1
2003-02-01,32421.416666666668,Montpelier,2003,2
2003-03-01,32560.833333333332,Montpelier,2003,3
2003-04-01,32700.25,Montpelier,2003,4
2003-05-01,32839.666666666664,Montpelier,2003,5
2003-06-01,32979.083333333336,Montpelier,2003,6
2003-07-01,33118.5,Montpelier,2003,7
2003-08-01,33257.916666666664,Montpelier,2003,8
2003-09-01,33397.333333333336,Montpelier,2003,9
2003-10-01,33536.75,Montpelier,2003,10
2003-11-01,33676.166666666664,Montpelier,2003,11
2003-12-01,33815.583333333336,Montpelier,2003,12
2004-01-01,33955.0,Montpelier,2004,1
2004-02-01,34006.5,Montpelier,2004,2
2004-03-01,34058.0,Montpelier,2004,3
2004-04-01,34109.5,Montpelier,2004,4
2004-05-01,34161.0,Montpelier,2004,5
2004-06-01,34212.5,Montpelier,2004,6
2004-07-01,34264.0,Montpelier,2004,7
2004-08-01,34315.5,Montpelier,2004,8
2004-09-01,34367.0,Montpelier,2004,9
2004-10-01,34418.5,Montpelier,2004,10
2004-11-01,34470.0,Montpelier,2004,11
2004-12-01,34521.5,Montpelier,2004,12
2005-01-01,34573.0,Montpelier,2005,1
2005-02-01,34742.666666666664,Montpelier,2005,2
2005-03-01,34912.333333333336,Montpelier,2005,3
2005-04-01,35082.0,Montpelier,2005,4
2005-05-01,35251.666666666664,Montpelier,2005,5
2005-06-01,35421.333333333336,Montpelier,2005,6
2005-07-01,35591.0,Montpelier,2005,7
2005-08-01,35760.666666666664,Montpelier,2005,8
2005-09-01,35930.333333333336,Montpelier,2005,9
2005-10-01,36100.0,Montpelier,2005,10
2005-11-01,36269.666666666664,Montpelier,2005,11
2005-12-01,36439.333333333336,Montpelier,2005,12
2006-01-01,36609.0,Montpelier,2006,1
2006-02-01,36774.5,Montpelier,2006,2
2006-03-01,36940.0,Montpelier,2006,3
2006-04-01,37105.5,Montpelier,2006,4
2006-05-01,37271.0,Montpelier,2006,5
2006-06-01,37436.5,Montpelier,2006,6
2006-07-01,37602.0,Montpelier,2006,7
2006-08-01,37767.5,Montpelier,2006,8
2006-09-01,37933.0,Montpelier,2006,9
2006-10-01,38098.5,Montpelier,2006,10
2006-11-01,38264.0,Montpelier,2006,11
2006-12-01,38429.5,Montpelier,2006,12
2007-01-01,38595.0,Montpelier,2007,1
2007-02-01,38776.583333333336,Montpelier,2007,2
2007-03-01,38958.166666666664,Montpelier,2007,3
2007-04-01,39139.75,Montpelier,2007,4
2007-05-01,39321.333333333336,Montpelier,2007,5
2007-06-01,39502.916666666664,Montpelier,2007,6
2007-07-01,39684.5,Montpelier,2007,7
2007-08-01,39866.083333333336,Montpelier,2007,8
2007-09-01,40047.666666666664,Montpelier,2007,9
2007-10-01,40229.25,Montpelier,2007,10
2007-11-01,40410.833333333336,Montpelier,2007,11
2007-12-01,40592.416666666664,Montpelier,2007,12
2008-01-01,40774.0,Montpelier,2008,1
2008-02-01,40739.333333333336,Montpelier,2008,2
2008-03-01,40704.666666666664,Montpelier,2008,3
2008-04-01,40670.0,Montpelier,2008,4
2008-05-01,40635.333333333336,Montpelier,2008,5
2008-06-01,40600.666666666664,Montpelier,2008,6
2008-07-01,40566.0,Montpelier,2008,7
2008-08-01,40531.333333333336,Montpelier,2008,8
2008-09-01,40496.666666666664,Montpelier,2008,9
2008-10-01,40462.0,Montpelier,2008,10
2008-11-01,40427.333333333336,Montpelier,2008,11
2008-12-01,40392.666666666664,Montpelier,2008,12
2009-01-01,40358.0,Montpelier,2009,1
2009-02-01,40452.5,Montpelier,2009,2
2009-03-01,40547.0,Montpelier,2009,3
